LINEGEOMETRYC
IDOBJ_GID,IDOBJ_NAME,IDOBJ_ALIAS,IDOBJ_CUSTOMID,1152921504606912257,LINEGEOMETRYC_HEIGHT,LINEGEOMETRYC_NEUTRAL,LINEGEOMETRYC_PHASECOUNT,LINEGEOMETRYC_XA,LINEGEOMETRYC_YA,LINEGEOMETRYC_XB,LINEGEOMETRYC_YB,LINEGEOMETRYC_XC,LINEGEOMETRYC_YC,LINEGEOMETRYC_XN,LINEGEOMETRYC_YN
GID,Name,Alias,Custom ID,Visible en producción,Height,Neutral conductor,Phase count,Xa,Ya,Xb,Yb,Xc,Yc,Xn,Yn
"1318429117330246113","GIS_LGC_14m_False_-1.8m_0m_0m_0m_0m_0.8m_0m_0m_2","","FE26DFB144E8446A4667C1050BCF4EAF487423A4","true","14","false","2","-1.8","0","0","0","0","0.8","-0.5","-0.5"
"1318429117330246112","GIS_LGC_11m_False_0m_2m_0m_0.8m_0m_0m_0m_0m_2","","FDB6685A19C4865D2E7FE8665D65EDC91E5842D5","true","11","false","2","0","2","0","0.8","0.5","0","-0.5","-0.5"
"1318429117330246111","GIS_LGC_12m_False_-1.8m_0m_0m_0m_0m_0.8m_0m_0m_2","","8D9592DCDDC292C0E12EC3B29D02638BC12E0154","true","12","false","2","-1.8","0","0","0","0","0.8","-0.5","-0.5"
"1318429117330246109","GIS_LGC_11m_False_-1.1m_0m_0m_0m_0.4m_0m_0m_0m_2","","F96A843E5998556BC1D87EBB5F9AAC825422EF44","true","11","false","2","-1.1","0","0","0","0.4","0","-0.5","-0.5"
"1318429117330246108","GIS_LGC_14m_False_-1.1m_0m_0m_0m_0m_0.8m_0m_0m_2","","A8762DCF5AF451941D3E7FC0AC3AD9B7E4B63424","true","14","false","2","-1.1","0","0","0","0","0.8","-0.5","-0.5"
"1318429117330246107","GIS_LGC_14m_False_0.7m_0m_1.4m_0m_2.1m_0m_0m_0m_3","","3C62A304C7EBCCAFE93E7C8907C7DDB77A6DC671","true","14","false","3","0.7","0","1.4","0","2.1","0","-0.5","-0.5"
"1318429117330246106","GIS_LGC_12m_False_0.7m_0m_0m_0m_0m_0.8m_0m_0m_2","","935FA1B5DCD21E48EF7E9EDFD1389E62D7444773","true","12","false","2","0.7","0","0","0","0","0.8","-0.5","-0.5"
"1318429117330246105","GIS_LGC_11m_False_0.7m_0m_0m_0m_0m_0.8m_0m_0m_2","","C9B8AE6DADFC643D4904484F46C838F87FAE5082","true","11","false","2","0.7","0","0","0","0","0.8","-0.5","-0.5"
"1318429117330246104","GIS_LGC_11m_False_0m_2m_0m_0m_0m_0.8m_0m_0m_2","","ACDE58617DE57E20735CE6F18F3297948F0E49BF","true","11","false","2","0","2","0","0","0","0.8","-0.5","-0.5"
"1318429117330246103","GIS_LGC_12m_False_-1.1m_0m_0.4m_0m_0.7m_0m_0m_0m_3","","BC275265ACC3EC93372DDE8E9A9DD732876C1F2D","true","12","false","3","-1.1","0","0.4","0","0.7","0","-0.5","-0.5"
"1318429117330246102","GIS_LGC_11m_False_-1.8m_0m_0m_0m_0m_0.8m_0m_0m_2","","B0871ABF1B52F422A2E5B70665537E07DFB4EA76","true","11","false","2","-1.8","0","0","0","0","0.8","-0.5","-0.5"
"1318429117330246099","GIS_LGC_12m_False_-0.6m_0m_0m_0.8m_0.6m_0m_0m_0m_3","","CFA071C011CBBB3A1741D09ABB27F98F2F5DBF4B","true","12","false","3","-0.6","0","0","0.8","0.6","0","-0.5","-0.5"
"1318429117330246096","GIS_LGC_12m_False_0m_2m_0m_0.8m_0m_0m_0m_0m_2","","665988007D0E211AE8E1774B1245E282A21BEECE","true","12","false","2","0","2","0","0.8","0.5","0","-0.5","-0.5"
"1318429117330246094","GIS_LGC_12m_False_-0.6m_0m_0m_0m_0m_0.8m_0m_0m_2","","069865938E6EAE2C9A0CD2C67126166E802E2BD5","true","12","false","2","-0.6","0","0","0","0","0.8","-0.5","-0.5"
"1318429117330246093","GIS_LGC_12m_False_0m_1m_0m_0m_0m_0m_0m_0m_2","","F352D9E1CE663C8F67016EAA30CE4621CF621B77","true","12","false","2","0","1","0","0","0","0","-0.5","-0.5"
"1318429117330246092","GIS_LGC_11m_False_-1.1m_0m_0m_0m_0m_0m_0m_0m_2","","60D40DA9AFA881C329C345E68C8C0DC7B38C813C","true","11","false","2","-1.1","0","0","0","0","0","-0.5","-0.5"
"1318429117330246091","GIS_LGC_11m_False_-0.6m_0m_0m_0.8m_0.6m_0m_0m_0m_3","","28E23770CD078F37B7F23DC208C34595297E00BB","true","11","false","3","-0.6","0","0","0.8","0.6","0","-0.5","-0.5"
"1318429117330246089","GIS_LGC_11m_False_-1.8m_0m_0m_0m_1.8m_0m_0m_0m_3","","54CA7C753428AEAFBAB8633F475A57AE8A24627F","true","11","false","3","-1.8","0","0","0","1.8","0","-0.5","-0.5"
"1318429117330246088","GIS_LGC_11m_False_-1.8m_0m_0m_0m_0m_0m_0m_0m_2","","17640C7985F0F6CD5F8A1FE4EABEC24171CA6A5D","true","11","false","2","-1.8","0","0","0","0","0","-0.5","-0.5"
"1318429117330246086","GIS_LGC_11m_False_-0.6m_0m_0m_0.8m_0m_0m_0m_0m_2","","6B26F48D410AFA34D53D57B9ACBCCB7CF59920F6","true","11","false","2","-0.6","0","0","0.8","0.5","0","-0.5","-0.5"
"1318429117330246085","GIS_LGC_11m_False_-1.1m_0m_0m_0.8m_0m_0m_0m_0m_2","","B629402F95A95F690F6CEF46472E8E56225ECD00","true","11","false","2","-1.1","0","0","0.8","0.5","0","-0.5","-0.5"
"1318429117330246084","GIS_LGC_12m_False_-0.6m_0m_0m_0.8m_0m_0m_0m_0m_2","","36DC6ECCCB5E382119BD483A95D647D1995706B8","true","12","false","2","-0.6","0","0","0.8","0.5","0","-0.5","-0.5"
"1318429117330246082","GIS_LGC_12m_False_-0.2m_0.2m_0m_0m_0.2m_0.2m_0m_0m_3","","DB410A15DDBC6FD3320D0781FDA41D4724A6E451","true","12","false","3","-0.2","0.2","0","0","0.2","0.2","-0.5","-0.5"
"1318429117330246081","GIS_LGC_12m_False_0m_2m_0m_0m_0m_0.8m_0m_0m_2","","A12B8417FDA3C33B19BE0739789B025A1B876FE7","true","12","false","2","0","2","0","0","0","0.8","-0.5","-0.5"
"1318429117330246080","GIS_LGC_12m_False_0m_2m_0m_0.8m_0m_0m_0m_0m_3","","F49AE1F76E26309F4613C6C68C63B1D5516C023D","true","12","false","3","0","2","0","0.8","0","0","-0.5","-0.5"
"1318429117330246073","GIS_LGC_11m_False_-0.6m_0m_0m_0m_0m_0.8m_0m_0m_2","","46D8C326D201E644FA09D692D21BAD17F87BCD1F","true","11","false","2","-0.6","0","0","0","0","0.8","-0.5","-0.5"
"1318429117330246072","GIS_LGC_11m_False_-1.1m_0m_0m_0m_0m_0.8m_0m_0m_2","","29E85C905CB0E0EAEC4BB2F3077EEAC1703A58A4","true","11","false","2","-1.1","0","0","0","0","0.8","-0.5","-0.5"
"1318429117330246069","GIS_LGC_11m_False_-1.1m_0m_0.4m_0m_0.7m_0m_0m_0m_3","","A82B33CFEF2FB07203BF209B10CB9BE6CD91FFCC","true","11","false","3","-1.1","0","0.4","0","0.7","0","-0.5","-0.5"
"1318429117330246067","GIS_LGC_12m_False_-1.1m_0m_0m_0m_0m_0.8m_0m_0m_2","","E09D6314D6CDFDD9D29FA10A248335B73D8CED1D","true","12","false","2","-1.1","0","0","0","0","0.8","-0.5","-0.5"
"1318429117330246066","GIS_LGC_11m_False_0.7m_0m_1.4m_0m_2.1m_0m_0m_0m_3","","74F5F214BE79979B81800DD2CDBEEBC2741789F0","true","11","false","3","0.7","0","1.4","0","2.1","0","-0.5","-0.5"
"1318429117330246065","GIS_LGC_12m_False_-1.1m_0m_0m_0.8m_0m_0m_0m_0m_2","","96E01EEA715A49D9B910E5E1A1571A75A4714B72","true","12","false","2","-1.1","0","0","0.8","0.5","0","-0.5","-0.5"
"1318429117330246064","GIS_LGC_12m_False_0m_0m_-1.1m_0m_0m_0.8m_0m_0m_2","","00F59BAEE9A089EFD4A906A1BC08A7D9D4D0FC80","true","12","false","2","-0.5","0","-1.1","0","0","0.8","-0.5","-0.5"
"1318429117330246063","GIS_LGC_11m_False_-1.1m_0m_0m_0m_1.1m_0m_0m_0m_3","","1E35B012A174956D41A71C01A3E8CF55A89386BE","true","11","false","3","-1.1","0","0","0","1.1","0","-0.5","-0.5"
"1318429117330246060","GIS_LGC_12m_False_0.7m_0m_1.4m_0m_2.1m_0m_0m_0m_3","","3BE7BCA43DDC20B2E4AF1366B5EFCD5F806AFF5A","true","12","false","3","0.7","0","1.4","0","2.1","0","-0.5","-0.5"
"1318429117330246057","GIS_LGC_14m_False_-1.1m_0m_0.4m_0m_0.7m_0m_0m_0m_3","","86EC82C4B74DD64112E68D3CCFED5BA8856CB547","true","14","false","3","-1.1","0","0.4","0","0.7","0","-0.5","-0.5"
"1318429117330246056","GIS_LGC_16m_False_-1.1m_0m_0m_0m_1.1m_0m_0m_0m_3","","BC0AEDF7B73AAA36BD0D9F8DD5E6FDF6FF0EFA64","true","16","false","3","-1.1","0","0","0","1.1","0","-0.5","-0.5"
"1318429117330246055","GIS_LGC_13m_False_-1.1m_0m_0m_0m_1.1m_0m_0m_0m_3","","E8EC997A1FC23DD085E63445131B7F7FC08F03A8","true","13","false","3","-1.1","0","0","0","1.1","0","-0.5","-0.5"
"1318429117330246054","GIS_LGC_13m_False_-0.2m_0.2m_0m_0m_0.2m_0.2m_0m_0m_3","","CA24A0A47E91C438EB17B6CFF1B07A03F264BDEE","true","13","false","3","-0.2","0.2","0","0","0.2","0.2","-0.5","-0.5"
"1318429117330246052","GIS_LGC_12m_False_-1.1m_0m_0m_0m_1.1m_0m_0m_0m_3","","B826DBE6549944393C81E28CDA1886188AF7FE12","true","12","false","3","-1.1","0","0","0","1.1","0","-0.5","-0.5"
"1318429117330246050","GIS_LGC_12m_False_-1.1m_0m_0m_0.8m_1.1m_0m_0m_0m_3","","3BCA41881CA0B5EE702FEEE8A0E62C3B4791FA14","true","12","false","3","-1.1","0","0","0.8","1.1","0","-0.5","-0.5"
"1318429117330246049","GIS_LGC_13m_False_-1.1m_0m_0m_0.8m_1.1m_0m_0m_0m_3","","ED36DF1E6E0569C350D7ABBE8A16910C628FD967","true","13","false","3","-1.1","0","0","0.8","1.1","0","-0.5","-0.5"
"1318429117330246048","GIS_LGC_14m_False_-1.1m_0m_0m_0.8m_1.1m_0m_0m_0m_3","","7BC85A2354AEDDD13FFAF9587D80517E831FCAE0","true","14","false","3","-1.1","0","0","0.8","1.1","0","-0.5","-0.5"
"1318429117330246047","GIS_LGC_14m_False_-1.1m_0m_0m_0m_1.1m_0m_0m_0m_3","","3C651C8A3348B2F49E8FD9AE0EAD42239D1ED42F","true","14","false","3","-1.1","0","0","0","1.1","0","-0.5","-0.5"
"1318429117330246046","GIS_LGC_14m_False_-0.2m_0.2m_0m_0m_0.2m_0.2m_0m_0m_3","","B67B02558233BA17E472D26977DCD03AAA2BB84B","true","14","false","3","-0.2","0.2","0","0","0.2","0.2","-0.5","-0.5"
"1318429117330246045","GIS_LGC_11m_False_-1.1m_0m_0m_0.8m_1.1m_0m_0m_0m_3","","088CEC3648B1537FE41FC48955EC9ADB5F172021","true","11","false","3","-1.1","0","0","0.8","1.1","0","-0.5","-0.5"
"1318429117330246044","GIS_LGC_15m_False_-1.1m_0m_0m_0.8m_1.1m_0m_0m_0m_3","","4D8D9EDA5CC86276469775CB1DFA09A10B823940","true","15","false","3","-1.1","0","0","0.8","1.1","0","-0.5","-0.5"
"1318429117330246043","GIS_LGC_30m_False_-1.1m_0m_0m_0.8m_1.1m_0m_0m_0m_3","","88CBB7B3C5E1B0F19DA0863EA2EBC12442DE6962","true","30","false","3","-1.1","0","0","0.8","1.1","0","-0.5","-0.5"
"1318429117330246042","GIS_LGC_35m_False_-1.1m_0m_0m_0.8m_1.1m_0m_0m_0m_3","","61AD687B3937E2EDD8BFEAC3BE60744B710A2172","true","35","false","3","-1.1","0","0","0.8","1.1","0","-0.5","-0.5"
"1318429117330246041","GIS_LGC_25m_False_-1.1m_0m_0m_0.8m_1.1m_0m_0m_0m_3","","16B63C01EEF2A6EEBA9685990DD6C5EE185D92D6","true","25","false","3","-1.1","0","0","0.8","1.1","0","-0.5","-0.5"
"1318429117330246040","GIS_LGC_5m_False_-1.1m_0m_0m_0.8m_1.1m_0m_0m_0m_3","","59E29478EE48ABC829AE2CD4921883BC7CB64CA0","true","5","false","3","-1.1","0","0","0.8","1.1","0","-0.5","-0.5"
"1318429117330245207","GIS_LGC_8m_False_-0.6m_0m_0m_0.8m_0m_0m_0m_0m_2","","BFA925EC6B4EBD567473EAC6EE2AD251AC68D738","true","8","false","2","-0.6","0","0","0.8","0.5","0","-0.5","-0.5"
"1318429117330245220","GIS_LGC_5m_False_-0.6m_0m_0m_0.8m_0m_0m_0m_0m_2","","4CF9A534D7FED689D634E3AC5888AFF31D909CA1","true","5","false","2","-0.6","0","0","0.8","0.5","0","-0.5","-0.5"
"1318429117330245225","GIS_LGC_5m_False_-1.8m_0m_0m_0.8m_0m_0m_0m_0m_2","","E58799B63477FAC576A63A15820CEF402B2BDBAD","true","5","false","2","-1.8","0","0","0.8","0.5","0","-0.5","-0.5"
"1318429117330245236","GIS_LGC_20m_False_0m_2m_0m_0m_0m_0.8m_0m_0m_2","","36A9EBF31B57503BAE060BA0BFD024D325B857DB","true","20","false","2","0","2","0","0","0","0.8","-0.5","-0.5"
"1318429117330245326","GIS_LGC_9m_False_-0.2m_0.2m_0m_0m_0.2m_0.2m_0m_0m_3","","775BB33C97E2117290DB378DA0AE1344BB6B02BD","true","9","false","3","-0.2","0.2","0","0","0.2","0.2","-0.5","-0.5"
"1318429117330245375","GIS_LGC_11m_False_-1.1m_0m_0m_0m_0m_0m_0m_0m_1","","99E9809ED9B17536285875592F8BAF5C11BDA562","true","11","false","1","-1.1","0","0","0","0.5","0","-0.5","-0.5"
"1318429117330245391","GIS_LGC_11m_False_0m_0m_0m_0m_-1.1m_0m_0m_0m_1","","7A904F5210E059267426322F2FC4B534EDC3A326","true","11","false","1","-0.5","0","0","0","-1.1","0","-0.5","-0.5"
"1318429117330245397","GIS_LGC_11m_False_0m_0m_-1.1m_0m_0m_0m_0m_0m_1","","1CD0BA1F75562E24F33DAAB54BAEB97BCA075BD9","true","11","false","1","-0.5","0","-1.1","0","0.5","0","-0.5","-0.5"
"1318429117330245561","GIS_LGC_17m_False_0m_1m_0m_0m_0m_-1m_0m_0m_3","","B6F05806E432FA8B50FF3DCB09B8B0AEFEFB7F45","true","17","false","3","0","1","0","0","0","-1","-0.5","-0.5"
"1318429117330245562","GIS_LGC_15m_False_0m_1m_0m_0m_0m_-1m_0m_0m_3","","AAF684EE37A3A0EFA5597A248EEE1CAB42FF62EE","true","15","false","3","0","1","0","0","0","-1","-0.5","-0.5"
"1318429117330245743","GIS_LGC_18m_False_-1.1m_0m_0.4m_0m_0.7m_0m_0m_0m_3","","DB094AFACEEF5CE5152BD5C425FC47E8AFE31C16","true","18","false","3","-1.1","0","0.4","0","0.7","0","-0.5","-0.5"
"1318429117330245745","GIS_LGC_14m_False_0m_1m_0m_0m_0m_0m_0m_0m_2","","1BC2F8562A10D8952183CE3159866D41CF84ADCF","true","14","false","2","0","1","0","0","0","0","-0.5","-0.5"
"1318429117330258202","GIS_LGC_11.9m_False_-0.1m_1.1m_0m_1.1m_0.1m_1.1m_0m_0m_3","","AD9AF94DD0E6253219625F6937846D4CA2D4221B","true","11.9","false","3","-0.1","1.1","0","1.1","0.1","1.1","-0.5","-0.5"
"1318429117330258390","GIS_LGC_11.9m_False_0m_1.2m_0.1m_1.2m_0m_1.1m_0m_0m_3","","63E79EEA6007FC4C497C6D0A03E0D535AA4ED758","true","11.9","false","3","0","1.2","0.1","1.2","0","1.1","-0.5","-0.5"
"1318429117330258391","GIS_LGC_13.5m_False_0m_1.2m_-0.1m_1.1m_0.1m_1.1m_0m_0m_3","","404B3B56B5BE7E415FF9BC46345850D0AE789E92","true","13.5","false","3","0","1.2","-0.1","1.1","0.1","1.1","-0.5","-0.5"
"1318429117330258392","GIS_LGC_14m_False_-0.1m_1m_0.1m_1m_0.4m_1m_0m_0m_3","","5F8BFD779F40E2064C65D52A0AC5BA872629CBA3","true","14","false","3","-0.1","1","0.1","1","0.4","1","-0.5","-0.5"
"1318429117330258399","GIS_LGC_13.9m_False_-0.1m_0.8m_0m_0.8m_0.1m_0.8m_0m_0m_3","","C9F4DE335FF0165729D10052DEBB38B7357A5716","true","13.9","false","3","-0.1","0.8","0","0.8","0.1","0.8","-0.5","-0.5"
"1318429117330258406","GIS_LGC_13.9m_False_0.1m_1.2m_-0.1m_1.1m_0.1m_1.1m_0m_0m_3","","49014DDEEEA9E837D6058A9B4C8552F70DCD4CCF","true","13.9","false","3","0.1","1.2","-0.1","1.1","0.1","1.1","-0.5","-0.5"
"1318429117330245157","GIS_LGC_15m_False_0m_0m_-0.6m_0m_0m_0.8m_0m_0m_2","","F411F075ECBE7A8DACDB840D40A09A2620BDE084","true","15","false","2","-0.5","0","-0.6","0","0","0.8","-0.5","-0.5"
"1318429117330244987","GIS_LGC_9m_False_-1.1m_0m_0m_0m_0.4m_0m_0m_0m_2","","89E3392B0C65D6A4E9EBE1FA794C97640724D371","true","9","false","2","-1.1","0","0","0","0.4","0","-0.5","-0.5"
"1318429117330244941","GIS_LGC_16m_False_-0.2m_0m_0m_0m_0m_0.8m_0m_0m_2","","4EC3D76C69FBD729FDB4459DB979ED5FE5A5C169","true","16","false","2","-0.2","0","0","0","0","0.8","-0.5","-0.5"
"1318429117330244883","GIS_LGC_9m_False_0m_0m_0.7m_0m_0m_0.8m_0m_0m_2","","7FC2D0FD8AA84DDB6FBE96414806FD94956642FA","true","9","false","2","-0.5","0","0.7","0","0","0.8","-0.5","-0.5"
"1318429117330244874","GIS_LGC_13m_False_-0.6m_0m_0m_0.8m_0m_0m_0m_0m_2","","AC91FD9BD005D909B01AB2A00179CDA86CFCA364","true","13","false","2","-0.6","0","0","0.8","0.5","0","-0.5","-0.5"
"1318429117330244834","GIS_LGC_12m_False_-0.1m_0.1m_0m_0m_0m_0m_0m_0m_1","","897EF5042A0167AAE9F02B1B8228F01BB6C6D27C","true","12","false","1","-0.1","0.1","0","0","0.5","0","-0.5","-0.5"
"1318429117330244812","GIS_LGC_14m_False_0.7m_0m_0m_0m_1.4m_0m_0m_0m_2","","8661F013925FD20EB2C358C5D7A8816F12B3C6FF","true","14","false","2","0.7","0","0","0","1.4","0","-0.5","-0.5"
"1318429117330244678","GIS_LGC_11m_False_0m_0m_-0.2m_0m_0m_0.8m_0m_0m_2","","679A2BA1BF9D638FA75BBF08693522A31AD2F4CE","true","11","false","2","-0.5","0","-0.2","0","0","0.8","-0.5","-0.5"
"1318429117330244672","GIS_LGC_25m_False_-1.1m_0m_0m_0m_1.1m_0m_0m_0m_3","","EE68DE7801FC80DCD2A800B4BDF99AC477B6750A","true","25","false","3","-1.1","0","0","0","1.1","0","-0.5","-0.5"
"1318429117330244658","GIS_LGC_25m_False_-1.8m_0m_0m_0m_1.8m_0m_0m_0m_3","","D0558DDA13EB87181ECDF7EF7A2452D316F12068","true","25","false","3","-1.8","0","0","0","1.8","0","-0.5","-0.5"
"1318429117330244637","GIS_LGC_12m_False_0m_0m_0m_0m_-0.1m_0.1m_0m_0m_1","","8764857E3B393984253DFB4D7BDE4823ABD5FE58","true","12","false","1","-0.5","0","0","0","-0.1","0.1","-0.5","-0.5"
"1318429117330244574","GIS_LGC_9m_False_0.7m_0m_0m_0m_1.4m_0m_0m_0m_2","","55CFC48A06479FFA15ACA438485C34D39A697AA9","true","9","false","2","0.7","0","0","0","1.4","0","-0.5","-0.5"
"1318429117330244521","GIS_LGC_12m_False_0.7m_0m_0m_0m_0m_0m_0m_0m_1","","BE08A396297EEBB8B2885E752427E3A1997AD327","true","12","false","1","0.7","0","0","0","0.5","0","-0.5","-0.5"
"1318429117330244520","GIS_LGC_12m_False_-1.1m_0m_0m_0m_0m_0m_0m_0m_1","","FF6C4C552AD03C1E20226680E1912ADA4D5BDC30","true","12","false","1","-1.1","0","0","0","0.5","0","-0.5","-0.5"
"1318429117330244516","GIS_LGC_12m_False_0.7m_0m_1.4m_0m_0m_0m_0m_0m_2","","9F0EF015E64140ADAF94BCECCAB698EC65A10F94","true","12","false","2","0.7","0","1.4","0","0.5","0","-0.5","-0.5"
"1318429117330244447","GIS_LGC_11m_False_-0.1m_0.1m_0m_0m_0m_0m_0m_0m_1","","BF867C74187E6B4A8132A75FA9644E810537C5F5","true","11","false","1","-0.1","0.1","0","0","0.5","0","-0.5","-0.5"
"1318429117330244392","GIS_LGC_11m_False_0m_0m_0m_0m_0.7m_0m_0m_0m_1","","D5A637F9701B6D0A30E433AD0308C01AE1FCCB1B","true","11","false","1","-0.5","0","0","0","0.7","0","-0.5","-0.5"
"1318429117330244384","GIS_LGC_11m_False_0m_0m_0m_0m_-0.1m_0.1m_0m_0m_1","","337E27CB566F50CD61B73CF376B56D3E5A8B3C78","true","11","false","1","-0.5","0","0","0","-0.1","0.1","-0.5","-0.5"
"1318429117330244328","GIS_LGC_5m_False_-1.8m_0m_0m_0m_0m_0.8m_0m_0m_2","","6BD1124496C363920CBE2BEE267FF90F3F641F00","true","5","false","2","-1.8","0","0","0","0","0.8","-0.5","-0.5"
"1318429117330244308","GIS_LGC_20m_False_-0.6m_0m_0m_0m_0m_0.8m_0m_0m_2","","D9D3BF43F8D0203F757862BF5E3DF578BFE9355D","true","20","false","2","-0.6","0","0","0","0","0.8","-0.5","-0.5"
"1318429117330244255","GIS_LGC_11m_False_0m_1m_0m_0m_0m_0m_0m_0m_2","","FF8F4C248A73FE16F2A158F0D89AD5ACDD60982C","true","11","false","2","0","1","0","0","0.5","0","-0.5","-0.5"
"1318429117330244193","GIS_LGC_9m_False_-1.8m_0m_0m_0m_0m_0.8m_0m_0m_2","","B6A920FF0D4F79B264479DEFA146316F5C381065","true","9","false","2","-1.8","0","0","0","0","0.8","-0.5","-0.5"
"1318429117330244155","GIS_LGC_8m_False_-1.8m_0m_0m_0m_1.8m_0m_0m_0m_3","","A9245E8142958498D4EA9795000DAB140A4CC4CF","true","8","false","3","-1.8","0","0","0","1.8","0","-0.5","-0.5"
"1318429117330244149","GIS_LGC_10m_False_-1.8m_0m_0m_0m_0m_0.8m_0m_0m_2","","63DD23E600E9F69EDA884D81EA3D41879ABF70B8","true","10","false","2","-1.8","0","0","0","0","0.8","-0.5","-0.5"
"1318429117330243963","GIS_LGC_8m_False_0m_0m_-1.1m_0m_0m_0.8m_0m_0m_2","","B92DA1CD49487792E9A48519322F3A7B8A4284C8","true","8","false","2","-0.5","0","-1.1","0","0","0.8","-0.5","-0.5"
"1318429117330243715","GIS_LGC_16m_False_-1.8m_0m_0m_0.8m_0m_0m_0m_0m_2","","0AE392E910105C3ADD7C741B9BFF9023444044EF","true","16","false","2","-1.8","0","0","0.8","0.5","0","-0.5","-0.5"
"1318429117330243692","GIS_LGC_11m_False_0m_0m_-1.8m_0m_0m_0m_0m_0m_2","","83CB40D879B381F0DCF25FE49AB9B87F0A8A9566","true","11","false","2","-0.5","0","-1.8","0","0","0","-0.5","-0.5"
"1318429117330243348","GIS_LGC_16m_False_0m_0m_-0.2m_0m_0m_0.8m_0m_0m_2","","99FE20E4A18316E40AA6829ACF4229828EA813A9","true","16","false","2","-0.5","0","-0.2","0","0","0.8","-0.5","-0.5"
"1318429117330243341","GIS_LGC_14m_False_-0.2m_0m_0m_0.8m_0m_0m_0m_0m_2","","73F1F6C9F87668BD7992743476D18171D45A69A8","true","14","false","2","-0.2","0","0","0.8","0.5","0","-0.5","-0.5"
"1318429117330243337","GIS_LGC_14m_False_0m_0m_-0.2m_0m_0m_0.8m_0m_0m_2","","25AC24A12E3C3D39AFB3FB3AD5E041EDCAF32DB0","true","14","false","2","-0.5","0","-0.2","0","0","0.8","-0.5","-0.5"
"1318429117330243298","GIS_LGC_10m_False_0m_2m_0m_0m_0m_0.8m_0m_0m_2","","4493BD8771610132D588FFF3D8164B27A034714F","true","10","false","2","0","2","0","0","0","0.8","-0.5","-0.5"
"1318429117330243221","GIS_LGC_11m_False_-1.8m_0m_0m_0m_0m_1m_0m_0m_2","","1D2ACEB0E6BA8D714EF96E795B5741E7E9E5B816","true","11","false","2","-1.8","0","0","0","0","1","-0.5","-0.5"
"1318429117330243147","GIS_LGC_13m_False_0.7m_0m_0m_0m_0m_0.8m_0m_0m_2","","04057EE4D1532B2BD717344379177B81F851E035","true","13","false","2","0.7","0","0","0","0","0.8","-0.5","-0.5"
"1318429117330243083","GIS_LGC_14m_False_-0.6m_0m_0m_0m_0m_0.8m_0m_0m_2","","C509647FF9A74A0FEF5FA9B3C8778EEAB9D160BA","true","14","false","2","-0.6","0","0","0","0","0.8","-0.5","-0.5"
"1318429117330242854","GIS_LGC_8m_False_-1.1m_0m_0m_0.8m_0m_0m_0m_0m_2","","803378076D1678BCD407EB3C6293DD12D48F67E4","true","8","false","2","-1.1","0","0","0.8","0.5","0","-0.5","-0.5"
"1318429117330242786","GIS_LGC_8m_False_-1.1m_0m_0m_0m_0m_0.8m_0m_0m_2","","5DE5F5002F964F0C39D2B4E3158C658C3D7784C6","true","8","false","2","-1.1","0","0","0","0","0.8","-0.5","-0.5"
"1318429117330242531","GIS_LGC_12m_False_-1.1m_0m_0.4m_0m_0m_0m_0m_0m_2","","928153BA81FF4A622375E6AF47B314E19C0E39D7","true","12","false","2","-1.1","0","0.4","0","0.5","0","-0.5","-0.5"
"1318429117330242512","GIS_LGC_11m_False_-0.2m_0m_0m_0.8m_0m_0m_0m_0m_2","","8AA5C950C600EBD81414F61A40BA8A8A445ACE65","true","11","false","2","-0.2","0","0","0.8","0.5","0","-0.5","-0.5"
"1318429117330242446","GIS_LGC_20m_False_-0.6m_0m_0m_0.8m_0m_0m_0m_0m_2","","0B45AC8F7FE982CF0298B47FEC5B83FC91966046","true","20","false","2","-0.6","0","0","0.8","0.5","0","-0.5","-0.5"
"1318429117330242346","GIS_LGC_12m_False_0m_0m_-1.1m_0m_0.4m_0m_0m_0m_2","","79298AF9682F5E33517A1046AD0C5CD759BD41F1","true","12","false","2","-0.5","0","-1.1","0","0.4","0","-0.5","-0.5"
"1318429117330242315","GIS_LGC_14m_False_0m_0m_0m_1m_0m_0m_0m_0m_2","","4C761D7F27DE8AD0CB278B7975C08F4286664130","true","14","false","2","-0.5","0","0","1","0","0","-0.5","-0.5"
"1318429117330242314","GIS_LGC_14m_False_-0.2m_0m_0m_0m_0m_0.8m_0m_0m_2","","8317435925A8816ED69D48B70C5E6A22753E3E09","true","14","false","2","-0.2","0","0","0","0","0.8","-0.5","-0.5"
"1318429117330242217","GIS_LGC_18m_False_-1.1m_0m_0m_0.8m_1.1m_0m_0m_0m_3","","51C5856531851D8BE7D833C131AE5C4037BE39E1","true","18","false","3","-1.1","0","0","0.8","1.1","0","-0.5","-0.5"
"1318429117330242171","GIS_LGC_24m_False_-1.1m_0m_0.4m_0m_0.7m_0m_0m_0m_3","","AE41D0832FE5F3D0004A68AF4BC5481588129C2E","true","24","false","3","-1.1","0","0.4","0","0.7","0","-0.5","-0.5"
"1318429117330242116","GIS_LGC_20m_False_-1.1m_0m_0m_0.8m_0.7m_0m_0m_0m_3","","9433D8D7CE4E7E29187534695B3F94ECC3676DCC","true","20","false","3","-1.1","0","0","0.8","0.7","0","-0.5","-0.5"
